frame,threshold,blink,ear_norm
560,0.0,0.0,0.3195809438299757
561,0.0,0.0,0.3218184235899343
562,0.0,0.0,0.3937304733751319
563,0.0,0.0,0.3562514165238014
564,0.0,0.0,0.26586734383764477
565,0.0,0.0,0.40942803282491147
566,0.0,0.0,0.23518401590741322
567,0.0,0.0,0.29748815225060876
568,0.0,0.0,0.0802915337550121
569,0.0,0.0,0.0802915337550121
570,0.0,0.0,0.23823867357493056
571,0.0,0.0,0.12317370935833974
572,0.0,0.0,0.26206123814390647
573,0.0,0.0,0.26206123814390647
574,0.0,0.0,0.2898753049954739
575,0.0,0.0,0.33926744337993253
576,0.0,0.0,0.315215369693433
577,0.0,0.0,0.4005701019064383
578,1.0,0.0,0.5118395753047993
579,0.0,0.0,0.3215046623007754
580,0.0,0.0,0.20937335912201097
581,0.0,0.0,0.20937335912201097
582,0.0,0.0,0.23910405877921034
583,0.0,0.0,0.1196831561971838
584,0.0,0.0,0.08794138563492208
585,0.0,0.0,0.29267697396461134
586,0.0,0.0,0.20838210687330302
587,0.0,0.0,0.20838210687330302
588,0.0,0.0,0.06328629151169347
589,0.0,0.0,0.23910405877921034
590,0.0,0.0,0.1481498062834715
591,0.0,0.0,0.17019798379462495
592,0.0,0.0,0.17610529095050442
593,0.0,0.0,0.3318275655194991
594,0.0,0.0,0.14438566860328142
595,0.0,0.0,0.26676620034470144
596,0.0,0.0,0.2945166982660073
597,0.0,0.0,0.4130976642325661
598,0.0,0.0,0.18158111395234328
599,0.0,0.0,0.29215651982521357
600,0.0,0.0,0.4629017024546633
601,0.0,0.0,0.3942848164359194
602,0.0,0.0,0.2124368846842259
603,0.0,0.0,0.448706270131025
604,0.0,0.0,0.3567376309262869
605,0.0,0.0,0.3567376309262869
606,0.0,0.0,0.4210193537394831
607,0.0,0.0,0.2987243180749197
608,0.0,0.0,0.4215028270226611
609,0.0,0.0,0.3331769021336439
610,1.0,0.0,0.561123633962549
611,0.0,0.0,0.46088037492857903
612,0.0,0.0,0.5293131160008908
613,0.0,0.0,0.33585089022430026
614,0.0,0.0,0.47584291240512977
615,1.0,0.0,0.619151156270082
616,0.0,0.0,0.6210484691685167
617,0.0,0.0,0.6210484691685167
618,0.0,0.0,0.4647849849081128
619,0.0,0.0,0.39714050431072195
620,1.0,0.0,0.5090165431531657
621,0.0,0.0,0.5090165431531657
622,0.0,0.0,0.17509799763742695
623,0.0,0.0,0.21066430901488495
624,0.0,0.0,0.30293193788383144
625,0.0,0.0,0.15081885478419318
626,0.0,0.0,0.20784539938867858
627,0.0,0.0,0.27159445597281223
628,0.0,0.0,0.06381159172681751
629,0.0,0.0,0.23781892707020072
630,0.0,0.0,0.23781892707020072
631,0.0,0.0,0.3301489603106297
632,0.0,0.0,0.0827069665422973
633,0.0,0.0,0.20516207302012007
634,0.0,0.0,0.301253332674962
635,0.0,0.0,0.23849120852823247
636,0.0,0.0,0.26676620034470144
637,0.0,0.0,0.04062052536293525
638,0.0,0.0,0.17928550487048103
639,0.0,0.0,0.24269882833714454
640,0.0,0.0,0.29748815225060876
641,0.0,0.0,0.37816610692544467
642,1.0,0.0,0.5097789957701555
643,0.0,0.0,0.5219228321933601
644,0.0,0.0,0.6210484691685167
645,0.0,0.0,0.5019482212218533
646,0.0,0.0,0.5019482212218533
647,0.0,0.0,0.4022528093970058
648,0.0,0.0,0.6130665518414334
649,0.0,0.0,0.5880899285241161
650,0.0,0.0,0.5676343126885521
651,0.0,0.0,0.5630209468609838
652,0.0,0.0,0.6130665518414334
653,0.0,0.0,0.2661049373062264
654,0.0,0.0,0.2958984243818332
655,0.0,0.0,0.29748815225060876
656,0.0,1.0,0.23910405877921034
657,0.0,0.0,0.12060510142785363
658,0.0,0.0,0.27258026633927324
659,0.0,0.0,0.27258026633927324
660,0.0,0.0,0.20577492327109795
661,0.0,0.0,0.30293193788383144
662,0.0,0.0,0.12232490135067903
663,0.0,0.0,0.23849120852823247
664,0.0,0.0,0.23710029288402704
665,0.0,0.0,0.23710029288402704
666,0.0,0.0,0.2662688579528189
667,0.0,0.0,0.17843258356218747
668,0.0,0.0,0.20685869424872813
669,0.0,0.0,0.4217569322696292
670,0.0,0.0,0.2146947729522493
671,0.0,0.0,0.32126694180165793
672,0.0,0.0,0.32126694180165793
673,0.0,0.0,0.2877641027073204
674,0.0,0.0,0.19938091055688625
675,0.0,0.0,0.39714050431072195
676,0.0,0.0,0.2626740883948844
677,0.0,0.0,0.455063985024342
678,0.0,0.0,0.23710029288402704
679,0.0,0.0,0.23710029288402704
680,0.0,0.0,0.3265497637000672
681,0.0,0.0,0.3494804675924521
682,0.0,0.0,0.31896040326769326
683,1.0,0.0,0.5070801632514755
684,0.0,0.0,0.2924645062490306
685,0.0,0.0,0.1707670590276759
686,0.0,0.0,0.23849120852823247
687,0.0,0.0,0.28842080708671064
688,0.0,0.0,0.3596374261463604
689,0.0,0.0,0.20838210687330302
690,0.0,0.0,0.41178878156694626
691,0.0,0.0,0.3524120714814899
692,0.0,0.0,0.3524120714814899
693,0.0,0.0,0.23823867357493056
694,0.0,0.0,0.2637046856705611
695,0.0,0.0,0.3259672662328828
696,0.0,0.0,0.17724640828629332
697,0.0,0.0,0.09029169918681403
698,0.0,0.0,0.23544854490560901
699,0.0,0.0,0.37591017470096677
700,0.0,0.0,0.37591017470096677
701,1.0,0.0,0.4986101445272598
702,0.0,0.0,0.26671778755720427
703,0.0,0.0,0.3567376309262869
704,1.0,0.0,0.6161059529384845
705,0.0,0.0,0.5354597932164379
706,0.0,0.0,0.3536580618928065
707,0.0,0.0,0.23600691429990026
708,0.0,0.0,0.3736207640450425
709,0.0,0.0,0.3488623861111715
710,1.0,0.0,0.5293693865532425
711,0.0,0.0,0.5293693865532425
712,0.0,0.0,0.4767392512455642
713,0.0,0.0,0.48346451429982523
714,0.0,0.0,0.3501059427303814
715,0.0,0.0,0.26206123814390647
716,0.0,0.0,0.4266247016754678
717,0.0,0.0,0.39714050431072195
718,0.0,0.0,0.40398665506207065
719,0.0,0.0,0.24005061346222017
720,0.0,0.0,0.24005061346222017
721,0.0,0.0,0.12060510142785363
722,0.0,0.0,0.32937548249344173
723,0.0,0.0,0.23910405877921034
724,0.0,0.0,0.2679123054794732
725,0.0,0.0,0.2395005445196927
726,0.0,0.0,0.17669911754060535
727,0.0,0.0,0.1196831561971838
728,0.0,0.0,0.01919850728883425
729,0.0,0.0,0.29267697396461134
730,0.0,0.0,0.29267697396461134
731,0.0,0.0,0.26676620034470144
732,0.0,0.0,0.293061967839442
733,0.0,0.0,0.293061967839442
734,0.0,0.0,0.11099228013687351
735,0.0,0.0,0.17603233192652182
736,0.0,0.0,0.08760698038509947
737,0.0,0.0,0.23304829326994336
738,0.0,0.0,0.20644034298627878
739,0.0,0.0,0.057948409625595235
740,0.0,0.0,0.10120527813485401
741,0.0,0.0,0.11776391465232243
742,0.0,0.0,0.11776391465232243
743,0.0,0.0,0.3133132236736913
744,0.0,0.0,0.23489516840763136
745,0.0,0.0,0.47496758446990617
746,0.0,0.0,0.47496758446990617
747,0.0,0.0,0.2820189453181122
748,0.0,0.0,0.3634255485736057
749,0.0,0.0,0.23436717481876068
750,0.0,0.0,0.17928550487048103
751,0.0,0.0,0.17709554032708028
752,0.0,0.0,0.4743870675773074
753,0.0,0.0,0.4762798512465674
754,0.0,0.0,0.3718365124204114
755,0.0,0.0,0.3718365124204114
756,0.0,0.0,0.39714702653076417
757,1.0,0.0,0.5308288941181568
758,0.0,0.0,0.29687530199963086
759,0.0,0.0,0.3736207640450425
760,1.0,0.0,0.5351770854561139
761,0.0,0.0,0.23360201548739576
762,0.0,0.0,0.4011353319634537
763,0.0,0.0,0.2662189095990131
764,0.0,0.0,0.21066430901488495
765,0.0,0.0,0.2993210129200543
766,0.0,0.0,0.24269882833714454
767,0.0,0.0,0.30713955769274387
768,0.0,0.0,0.30713955769274387
769,0.0,0.0,0.29704571286605025
770,0.0,0.0,0.26429626204562034
771,0.0,0.0,0.054011564041213496
772,0.0,0.0,0.2909219287080731
773,0.0,0.0,0.14456152961537996
774,0.0,0.0,0.3205750859018114
775,0.0,0.0,0.2624821789437473
776,0.0,0.0,0.3946776857598661
777,0.0,0.0,0.20101605763177716
778,0.0,0.0,0.20101605763177716
779,0.0,0.0,0.3362032264256634
780,0.0,0.0,0.3362032264256634
781,0.0,0.0,0.3370012642940476
782,0.0,0.0,0.2659425909981001
783,1.0,0.0,0.561123633962549
784,0.0,0.0,0.4296787821905036
785,0.0,0.0,0.3265497637000672
786,1.0,0.0,0.5694892255682559
787,0.0,0.0,0.39714050431072195
788,0.0,0.0,0.23489516840763136
789,0.0,0.0,0.23489516840763136
790,0.0,0.0,0.28934949379469604
791,0.0,0.0,0.45576588745420266
792,0.0,0.0,0.292199878225774
793,0.0,0.0,0.292199878225774
794,0.0,0.0,0.23436717481876068
795,0.0,0.0,0.23436717481876068
796,1.0,0.0,0.5304402782606599
797,0.0,0.0,0.3300846926892421
798,0.0,0.0,0.22940368745237621
799,0.0,0.0,0.2314048457432891
800,0.0,0.0,0.02610952024114708
801,0.0,0.0,0.14438566860328142
802,0.0,0.0,0.17603233192652182
803,0.0,0.0,0.2987243180749197
804,0.0,0.0,0.2945166982660073
805,0.0,0.0,0.26202058156399355
806,0.0,0.0,0.26202058156399355
807,0.0,0.0,0.24021100845105803
808,0.0,0.0,0.29748815225060876
809,0.0,0.0,0.18590531863610843
810,0.0,0.0,0.2679123054794732
811,0.0,0.0,0.3454367684301322
812,0.0,0.0,0.23304829326994336
813,0.0,0.0,0.29704571286605025
814,1.0,0.0,0.49376969044533703
815,0.0,0.0,0.401126627355319
816,0.0,0.0,0.23545684535737277
817,1.0,0.0,0.5558646151436215
818,0.0,0.0,0.4829272555013738
819,0.0,0.0,0.43030425732843325
820,0.0,0.0,0.43030425732843325
821,0.0,0.0,0.23732108904439908
822,0.0,0.0,0.2353773837447737
823,0.0,0.0,0.23544854490560901
824,1.0,0.0,0.5616055476005382
825,0.0,0.0,0.5616055476005382
826,0.0,0.0,0.32250281716836765
827,0.0,0.0,0.3364762107122099
828,0.0,0.0,0.3443318127706314
829,1.0,0.0,0.5351937625125464
830,0.0,0.0,0.3460656584356962
831,0.0,0.0,0.3467325447278525
832,0.0,0.0,0.2395005445196927
833,0.0,0.0,0.23544854490560901
834,0.0,0.0,0.29680793311514087
835,0.0,0.0,0.29680793311514087
836,0.0,0.0,0.2929060794236867
837,0.0,0.0,0.3453199722104974
838,0.0,0.0,0.2924645062490306
839,0.0,0.0,0.3211223766474993
840,0.0,0.0,0.3211223766474993
841,0.0,0.0,0.2300165377033541
842,0.0,0.0,0.20582749273530093
843,0.0,0.0,0.23910405877921034
844,0.0,0.0,0.2662189095990131
845,0.0,0.0,0.40942803282491147
846,0.0,0.0,0.270476477761731
847,0.0,0.0,0.15066548823986942
848,0.0,0.0,0.40942803282491147
849,0.0,0.0,0.43799235114547824
850,0.0,0.0,0.46582591268705237
851,0.0,0.0,0.40942803282491147
852,0.0,0.0,0.31969885911774415
853,0.0,0.0,0.18059253009017293
854,0.0,0.0,0.4194047486013724
855,0.0,0.0,0.40650615948651986
856,1.0,0.0,0.5850447251925186
857,0.0,0.0,0.4627126649255679
858,0.0,0.0,0.3117922943177588
859,0.0,0.0,0.40398665506207065
860,1.0,0.0,0.5221001697910044
861,0.0,0.0,0.5221001697910044
862,0.0,0.0,0.5136915505559155
863,0.0,0.0,0.6129677233314618
864,0.0,0.0,0.7281404064541628
865,0.0,0.0,0.3752846995630374
866,0.0,0.0,0.178557680233586
867,0.0,0.0,0.21110685345738706
868,1.0,0.0,0.4944700907321691
869,0.0,0.0,0.356081005657382
870,0.0,0.0,0.2918464247677499
871,0.0,0.0,0.40601224259262747
872,0.0,0.0,0.2314048457432891
873,0.0,0.0,0.2314048457432891
874,0.0,0.0,0.37890069703050827
875,0.0,0.0,0.2958984243818332
876,0.0,0.0,0.2319521364889774
877,0.0,0.0,0.3494487690529803
878,0.0,0.0,0.3494487690529803
879,0.0,0.0,0.2958984243818332
880,0.0,0.0,0.29185472521951333
881,0.0,0.0,0.2395005445196927
882,0.0,0.0,0.29361393998368335
883,0.0,0.0,0.15123456347292036
884,0.0,0.0,0.31885512116142467
885,0.0,0.0,0.24429842045386965
886,0.0,0.0,0.2898753049954739
887,0.0,0.0,0.44161462477070224
888,1.0,0.0,0.6210484691685167
889,0.0,0.0,0.6210484691685167
890,0.0,0.0,0.2125367728401274
891,0.0,0.0,0.3277879868078389
892,0.0,0.0,0.39714050431072195
893,0.0,0.0,0.45905229045703183
894,1.0,0.0,0.5354597932164379
895,0.0,0.0,0.5942397623427135
896,0.0,0.0,0.4217569322696292
897,0.0,0.0,0.6563526896387037
898,0.0,0.0,0.5962107067322195
899,0.0,0.0,0.6210484691685167
900,0.0,0.0,0.18100530479330626
901,0.0,0.0,0.4441744776973277
902,0.0,0.0,0.269379802904655
903,0.0,0.0,0.40764586267052644
904,0.0,0.0,0.217007782969013
905,0.0,0.0,0.27027090921309677
906,0.0,0.0,0.2924728067007943
907,0.0,0.0,0.17618057025532602
908,0.0,0.0,0.17603233192652182
909,0.0,0.0,0.2987243180749197
910,0.0,0.0,0.2987243180749197
911,0.0,0.0,0.3010922135824355
912,0.0,0.0,0.0
913,0.0,0.0,0.12237541029459202
914,0.0,0.0,0.2596526860564778
915,0.0,0.0,0.27027090921309677
916,0.0,0.0,0.23421486573837363
917,0.0,0.0,0.20754769164338951
918,0.0,0.0,0.23196321513758034
919,0.0,0.0,0.12249199516944491
920,0.0,0.0,0.23646936253227246
921,0.0,0.0,0.3652668951585829
922,1.0,0.0,0.49585164568356355
923,0.0,0.0,0.39770136959155167
924,0.0,0.0,0.40567588477268
925,0.0,0.0,0.40567588477268
926,1.0,0.0,0.4853161877737693
927,0.0,0.0,0.3749343570086625
928,0.0,0.0,0.5063624426145232
929,0.0,0.0,0.5819211721930919
930,0.0,0.0,0.5645525115727702
931,0.0,0.0,0.24348657327061474
932,0.0,0.0,0.48735931086797535
933,0.0,0.0,0.697051313666422
934,0.0,0.0,0.5084164999291254
935,0.0,0.0,0.5084164999291254
936,0.0,0.0,0.2685038818545324
937,0.0,0.0,0.41292810558151016
938,0.0,0.0,0.28104208690918336
939,0.0,0.0,0.3277879868078389
940,0.0,0.0,0.09516351964736687
941,0.0,0.0,0.09243476131279493
942,0.0,0.0,0.27717443405562936
943,0.0,0.0,0.11151758035199755
944,0.0,0.0,0.24690644814605664
945,0.0,0.0,0.24690644814605664
946,0.0,0.0,0.0
947,0.0,0.0,0.06381159172681751
948,0.0,0.0,0.11633134138492826
949,0.0,0.0,0.23849120852823247
950,0.0,0.0,0.29687530199963086
951,0.0,0.0,0.12030096905206865
952,0.0,0.0,0.34775488814630523
953,0.0,0.0,0.17928550487048103
954,1.0,0.0,0.6180032658369189
955,0.0,0.0,0.30713955769274387
956,0.0,0.0,0.3325168763842774
957,0.0,0.0,0.17922309994876684
958,0.0,0.0,0.17922309994876684
959,1.0,0.0,0.709441358453296
960,0.0,0.0,0.30108292180854296
961,0.0,0.0,0.356081005657382
962,0.0,0.0,0.4194047486013724
963,0.0,0.0,0.21611969546943738
964,0.0,0.0,0.23389583128063213
965,0.0,0.0,0.39770136959155167
966,0.0,0.0,0.39770136959155167
967,0.0,0.0,0.23600691429990026
968,0.0,0.0,0.34384741504539595
969,0.0,0.0,0.3443318127706314
970,0.0,0.0,0.2348515725439958
971,0.0,0.0,0.402359335078164
972,0.0,0.0,0.33874163217915426
973,0.0,0.0,0.23304829326994336
974,0.0,0.0,0.43385637649085795
975,0.0,0.0,0.24008768965021907
976,0.0,0.0,0.23360201548739576
977,0.0,0.0,0.46582591268705237
978,0.0,0.0,0.2361222650725536
979,0.0,0.0,0.2361222650725536
980,0.0,0.0,0.2661049373062264
981,0.0,0.0,0.29872431807491934
982,0.0,0.0,0.11099228013687351
983,0.0,0.0,0.11099228013687351
984,0.0,0.0,0.2683695355356223
985,0.0,0.0,0.2637046856705611
986,0.0,0.0,0.3882023584178922
987,0.0,0.0,0.32646953227396935
988,0.0,0.0,0.23545684535737277
989,0.0,0.0,0.35604265658842654
990,0.0,0.0,0.26676620034470144
991,0.0,0.0,0.40880995134363085
992,0.0,0.0,0.26206123814390647
993,0.0,0.0,0.3752846995630374
994,0.0,0.0,0.20756073488064564
995,0.0,0.0,0.20756073488064564
996,0.0,0.0,0.23561267935914434
997,0.0,0.0,0.405878347454593
998,0.0,0.0,0.4664538216170883
999,0.0,0.0,0.28842080708671064
1000,0.0,0.0,0.4296787821905036
1001,0.0,0.0,0.2927725691703702
1002,1.0,0.0,0.5095643903622882
1003,0.0,0.0,0.5988712096284075
1004,0.0,0.0,0.5670583796037999
1005,0.0,0.0,0.5066232286246032
1006,0.0,0.0,0.5066232286246032
1007,0.0,0.0,0.5988409561513517
1008,0.0,0.0,0.4584870604000165
1009,0.0,0.0,0.4417364813275663
1010,0.0,0.0,0.2314048457432891
1011,0.0,0.0,0.2104840421485987
1012,0.0,0.0,0.23544854490560901
1013,0.0,0.0,0.32250281716836765
1014,0.0,0.0,0.3817085208261188
1015,0.0,0.0,0.3817085208261188
1016,0.0,0.0,0.32250281716836765
1017,0.0,0.0,0.462283498786378
1018,0.0,0.0,0.40718378075224987
1019,1.0,0.0,0.49731210434601114
1020,0.0,0.0,0.2958984243818332
1021,0.0,0.0,0.32356701459721715
1022,0.0,0.0,0.32356701459721715
1023,0.0,0.0,0.11151758035199755
1024,0.0,0.0,0.17921479949700309
1025,0.0,0.0,0.06671919446784574
1026,1.0,0.0,0.5124612802922173
1027,0.0,0.0,0.44161462477070224
1028,0.0,0.0,0.3501059427303814
1029,0.0,0.0,0.3501059427303814
1030,0.0,0.0,0.3554298063374487
1031,0.0,0.0,0.43030425732843325
1032,0.0,0.0,0.32250281716836765
1033,0.0,0.0,0.44179241448442225
1034,1.0,0.0,0.5100463040002774
1035,0.0,0.0,0.5870939828387693
1036,0.0,0.0,0.433228467560822
1037,0.0,0.0,0.2929765510434416
1038,1.0,0.0,0.5958753686484123
1039,0.0,0.0,0.2395005445196927
1040,0.0,0.0,0.40455188511908596
1041,0.0,0.0,0.40567588477268
1042,1.0,0.0,0.576308150003577
1043,0.0,0.0,0.5616055476005382
1044,0.0,0.0,0.45905229045703183
1045,0.0,0.0,0.29748815225060876
1046,1.0,0.0,0.4846009298878874
1047,0.0,0.0,0.32737337304666886
1048,0.0,0.0,0.15228021554348653
1049,0.0,0.0,0.12060510142785363
1050,0.0,0.0,0.24008768965021907
1051,0.0,0.0,0.1787240108142141
1052,0.0,0.0,0.24021100845105803
1053,0.0,0.0,0.12249199516944491
1054,0.0,0.0,0.12249199516944491
1055,0.0,0.0,0.09852167866893864
1056,0.0,0.0,0.4173065134115625
1057,0.0,0.0,0.2993371683258976
1058,0.0,0.0,0.22940368745237621
1059,0.0,0.0,0.11543347732246387
1060,0.0,0.0,0.23910405877921034
1061,0.0,0.0,0.18100530479330626
1062,0.0,0.0,0.14987057818426577
1063,0.0,0.0,0.2987243180749197
1064,0.0,0.0,0.2596526860564778
1065,0.0,0.0,0.3035478991295478
1066,0.0,0.0,0.23710029288402704
1067,0.0,0.0,0.18521292460221866
1068,0.0,0.0,0.24269882833714454
1069,0.0,0.0,0.2904656184056852
1070,0.0,0.0,0.15875478821562572
1071,1.0,0.0,0.5636168662218655
1072,0.0,0.0,0.5636168662218655
1073,0.0,0.0,0.1844285800204301
1074,0.0,0.0,0.1844285800204301
1075,0.0,0.0,0.3156745883819743
1076,0.0,0.0,0.3206510770155877
1077,0.0,0.0,0.2898753049954739
1078,0.0,0.0,0.3409501508704997
1079,0.0,0.0,0.3596374261463604
1080,0.0,0.0,0.34569254450991077
1081,1.0,0.0,0.5097789957701555
1082,0.0,0.0,0.21437774298387777
1083,0.0,0.0,0.12101694051786892
1084,0.0,0.0,0.06223545168966811
1085,0.0,0.0,0.23839086596212705
1086,0.0,0.0,0.23839086596212705
1087,0.0,0.0,0.15833100245763318
1088,0.0,0.0,0.2993210129200543
1089,0.0,0.0,0.20279929466584246
1090,0.0,0.0,0.14438566860328142
1091,0.0,0.0,0.2677566852846444
1092,0.0,0.0,0.054011564041213496
1093,0.0,0.0,0.21156016288044785
1094,0.0,0.0,0.058911577884015506
1095,0.0,0.0,0.1090614740659449
1096,0.0,0.0,0.17754069103208647
1097,0.0,0.0,0.20498006435764837
1098,0.0,0.0,0.08577156467994426
1099,0.0,0.0,0.08577156467994426
1100,0.0,0.0,0.1724667463746433
1101,0.0,0.0,0.0
1102,0.0,0.0,0.06222100795645522
1103,0.0,0.0,0.23781892707020072
1104,0.0,0.0,0.3196229258492239
1105,0.0,0.0,0.23849120852823247
1106,0.0,0.0,0.23849120852823247
1107,1.0,0.0,0.4888062100393776
1108,0.0,0.0,0.4888062100393776
1109,0.0,0.0,0.4058466489151212
1110,0.0,0.0,0.30775862993319875
1111,0.0,0.0,0.31403341018914716
1112,0.0,0.0,0.34616949705892996
1113,0.0,0.0,0.33989073380845325
1114,0.0,0.0,0.33989073380845325
